time,des_joint2_to_joint1,des_joint3_to_joint2,des_joint4_to_joint3,des_joint5_to_joint4,des_joint6_to_joint5,des_joint6output_to_joint6,act_joint2_to_joint1,act_joint3_to_joint2,act_joint4_to_joint3,act_joint5_to_joint4,act_joint6_to_joint5,act_joint6output_to_joint6
50.600000,0.419098,0.808645,-0.810453,0.780902,-0.208645,0.010453,0.440574,0.801865,-0.838708,0.759426,-0.201865,0.038708
50.650000,0.414736,0.812118,-0.802618,0.785264,-0.212118,0.002618,0.434456,0.803132,-0.831324,0.765544,-0.203132,0.031324
50.700000,0.410899,0.816133,-0.794766,0.789101,-0.216133,-0.005234,0.428863,0.804977,-0.823887,0.771137,-0.204977,0.023887
50.750000,0.407612,0.820665,-0.786947,0.792388,-0.220665,-0.013053,0.423775,0.807368,-0.816407,0.776225,-0.207368,0.016407
50.800000,0.404894,0.825686,-0.779209,0.795106,-0.225686,-0.020791,0.418991,0.810423,-0.808568,0.781009,-0.210423,0.008568
50.850000,0.402763,0.831165,-0.771598,0.797237,-0.231165,-0.028402,0.414870,0.813903,-0.800967,0.785130,-0.213903,0.000967
50.900000,0.401231,0.837068,-0.764163,0.798769,-0.237068,-0.035837,0.411189,0.817982,-0.793207,0.788811,-0.217982,-0.006793
50.950000,0.400308,0.843359,-0.756949,0.799692,-0.243359,-0.043051,0.408058,0.822558,-0.785500,0.791942,-0.222558,-0.014500
51.000000,0.400000,0.850000,-0.750000,0.800000,-0.250000,-0.050000,0.405487,0.827634,-0.777853,0.794513,-0.227634,-0.022147
51.050000,0.400308,0.856949,-0.743359,0.799692,-0.256949,-0.056641,0.403502,0.833151,-0.770350,0.796498,-0.233151,-0.029650
51.100000,0.401231,0.864163,-0.737068,0.798769,-0.264163,-0.062932,0.402113,0.839077,-0.763035,0.797887,-0.239077,-0.036965
51.150000,0.402763,0.871598,-0.731165,0.797237,-0.271598,-0.068835,0.401329,0.845377,-0.755952,0.798671,-0.245377,-0.044048
51.200000,0.404894,0.879209,-0.725686,0.795106,-0.279209,-0.074314,0.401157,0.852135,-0.749022,0.798843,-0.252135,-0.050978
51.250000,0.407612,0.886947,-0.720665,0.792388,-0.286947,-0.079335,0.401583,0.858920,-0.742663,0.798417,-0.258920,-0.057337
51.300000,0.410899,0.894766,-0.716133,0.789101,-0.294766,-0.083867,0.402605,0.866036,-0.736569,0.797395,-0.266036,-0.063431
51.350000,0.414736,0.902618,-0.712118,0.785264,-0.302618,-0.087882,0.404257,0.873465,-0.730792,0.795743,-0.273465,-0.069208
51.400000,0.419098,0.910453,-0.708645,0.780902,-0.310453,-0.091355,0.406479,0.881004,-0.725476,0.793521,-0.281004,-0.074524
51.450000,0.423959,0.918224,-0.705736,0.776041,-0.318224,-0.094264,0.409285,0.888676,-0.720608,0.790715,-0.288676,-0.079392
51.500000,0.429289,0.925882,-0.703407,0.770711,-0.325882,-0.096593,0.412657,0.896433,-0.716224,0.787343,-0.296433,-0.083776
51.550000,0.435055,0.933381,-0.701675,0.764945,-0.333381,-0.098325,0.416557,0.904192,-0.712365,0.783443,-0.304192,-0.087635
51.600000,0.441221,0.940674,-0.700548,0.758779,-0.340674,-0.099452,0.421074,0.912090,-0.708984,0.778926,-0.312090,-0.091016
51.650000,0.447750,0.947716,-0.700034,0.752250,-0.347716,-0.099966,0.425991,0.919756,-0.706235,0.774009,-0.319756,-0.093765
51.700000,0.454601,0.954464,-0.700137,0.745399,-0.354464,-0.099863,0.431268,0.927171,-0.704097,0.768732,-0.327171,-0.095903
51.750000,0.461732,0.960876,-0.700856,0.738268,-0.360876,-0.099144,0.437257,0.934789,-0.702468,0.762743,-0.334789,-0.097532
51.800000,0.469098,0.966913,-0.702185,0.730902,-0.366913,-0.097815,0.443221,0.941699,-0.701522,0.756779,-0.341699,-0.098478
51.850000,0.476655,0.972537,-0.704118,0.723345,-0.372537,-0.095882,0.449732,0.948591,-0.701141,0.750268,-0.348591,-0.098859
51.900000,0.484357,0.977715,-0.706642,0.715643,-0.377715,-0.093358,0.456583,0.955209,-0.701374,0.743417,-0.355209,-0.098626
51.950000,0.492154,0.982413,-0.709741,0.707846,-0.382413,-0.090259,0.463825,0.961589,-0.702236,0.736175,-0.361589,-0.097764
52.000000,0.500000,0.986603,-0.713397,0.700000,-0.386603,-0.086603,0.471001,0.967352,-0.703649,0.728999,-0.367352,-0.096351
52.050000,0.507846,0.990259,-0.717587,0.692154,-0.390259,-0.082413,0.478520,0.972831,-0.705689,0.721480,-0.372831,-0.094311
52.100000,0.515643,0.993358,-0.722285,0.684357,-0.393358,-0.077715,0.486153,0.977849,-0.708304,0.713847,-0.377849,-0.091696
52.150000,0.523345,0.995882,-0.727463,0.676655,-0.395882,-0.072537,0.494026,0.982471,-0.711554,0.705974,-0.382471,-0.088446
52.200000,0.530902,0.997815,-0.733087,0.669098,-0.397815,-0.066913,0.501642,0.986426,-0.715217,0.698358,-0.386426,-0.084783
52.250000,0.538268,0.999144,-0.739124,0.661732,-0.399144,-0.060876,0.509388,0.989924,-0.719464,0.690612,-0.389924,-0.080536
52.300000,0.545399,0.999863,-0.745536,0.654601,-0.399863,-0.054464,0.517078,0.992869,-0.724209,0.682922,-0.392869,-0.075791
52.350000,0.552250,0.999966,-0.752284,0.647750,-0.399966,-0.047716,0.524675,0.995244,-0.729432,0.675325,-0.395244,-0.070568
52.400000,0.558779,0.999452,-0.759326,0.641221,-0.399452,-0.040674,0.532104,0.997029,-0.735075,0.667896,-0.397029,-0.064925
52.450000,0.564945,0.998325,-0.766619,0.635055,-0.398325,-0.033381,0.539335,0.998216,-0.741119,0.660665,-0.398216,-0.058881
52.500000,0.570711,0.996593,-0.774118,0.629289,-0.396593,-0.025882,0.546340,0.998798,-0.747543,0.653660,-0.398798,-0.052457
52.550000,0.576041,0.994264,-0.781776,0.623959,-0.394264,-0.018224,0.553044,0.998772,-0.754272,0.646956,-0.398772,-0.045728
52.600000,0.580902,0.991355,-0.789547,0.619098,-0.391355,-0.010453,0.559433,0.998133,-0.761300,0.640567,-0.398133,-0.038700
52.650000,0.585264,0.987882,-0.797382,0.614736,-0.387882,-0.002618,0.565453,0.996890,-0.768562,0.634547,-0.396890,-0.031438
52.700000,0.589101,0.983867,-0.805234,0.610899,-0.383867,0.005234,0.571163,0.995011,-0.776152,0.628837,-0.395011,-0.023848
52.750000,0.592388,0.979335,-0.813053,0.607612,-0.379335,0.013053,0.576235,0.992628,-0.783607,0.623765,-0.392628,-0.016393
52.800000,0.595106,0.974314,-0.820791,0.604894,-0.374314,0.020791,0.580928,0.989643,-0.791285,0.619072,-0.389643,-0.008715
52.850000,0.597237,0.968835,-0.828402,0.602763,-0.368835,0.028402,0.585128,0.986101,-0.799027,0.614872,-0.386101,-0.000973
52.900000,0.598769,0.962932,-0.835837,0.601231,-0.362932,0.035837,0.588810,0.982021,-0.806789,0.611190,-0.382021,0.006789
52.950000,0.599692,0.956641,-0.843051,0.600308,-0.356641,0.043051,0.591996,0.977344,-0.814653,0.608004,-0.377344,0.014653
53.000000,0.600000,0.950000,-0.850000,0.600000,-0.350000,0.050000,0.594515,0.972360,-0.822155,0.605485,-0.372360,0.022155
53.050000,0.599692,0.943051,-0.856641,0.600308,-0.343051,0.056641,0.596591,0.966540,-0.830051,0.603409,-0.366540,0.030051
53.100000,0.598769,0.935837,-0.862932,0.601231,-0.335837,0.062932,0.597885,0.960961,-0.836925,0.602115,-0.360961,0.036925
53.150000,0.597237,0.928402,-0.868835,0.602763,-0.328402,0.068835,0.598671,0.954671,-0.844001,0.601329,-0.354671,0.044001
53.200000,0.595106,0.920791,-0.874314,0.604894,-0.320791,0.074314,0.598848,0.948029,-0.850820,0.601152,-0.348029,0.050820
53.250000,0.592388,0.913053,-0.879335,0.607612,-0.313053,0.079335,0.598413,0.941081,-0.857332,0.601587,-0.341081,0.057332
53.300000,0.589101,0.905234,-0.883867,0.610899,-0.305234,0.083867,0.597371,0.933888,-0.863483,0.602629,-0.333888,0.063483
53.350000,0.585264,0.897382,-0.887882,0.614736,-0.297382,0.087882,0.595733,0.926503,-0.869230,0.604267,-0.326503,0.069230
53.400000,0.580902,0.889547,-0.891355,0.619098,-0.289547,0.091355,0.593499,0.918940,-0.874560,0.606501,-0.318940,0.074560
53.450000,0.576041,0.881776,-0.894264,0.623959,-0.281776,0.094264,0.590689,0.911263,-0.879427,0.609311,-0.311263,0.079427
53.500000,0.570711,0.874118,-0.896593,0.629289,-0.274118,0.096593,0.587321,0.903519,-0.883802,0.612679,-0.303519,0.083802
53.550000,0.564945,0.866619,-0.898325,0.635055,-0.266619,0.098325,0.583422,0.895767,-0.887655,0.616578,-0.295767,0.087655
53.600000,0.558779,0.859326,-0.899452,0.641221,-0.259326,0.099452,0.578998,0.888025,-0.890974,0.621002,-0.288025,0.090974
53.650000,0.552250,0.852284,-0.899966,0.647750,-0.252284,0.099966,0.574089,0.880358,-0.893730,0.625911,-0.280358,0.093730
53.700000,0.545399,0.845536,-0.899863,0.654601,-0.245536,0.099863,0.568639,0.872701,-0.895938,0.631361,-0.272701,0.095938
53.750000,0.538268,0.839124,-0.899144,0.661732,-0.239124,0.099144,0.562956,0.865464,-0.897492,0.637044,-0.265464,0.097492
53.800000,0.530902,0.833087,-0.897815,0.669098,-0.233087,0.097815,0.556665,0.858176,-0.898489,0.643335,-0.258176,0.098489
53.850000,0.523345,0.827463,-0.895882,0.676655,-0.227463,0.095882,0.550269,0.851410,-0.898859,0.649731,-0.251410,0.098859
53.900000,0.515643,0.822285,-0.893358,0.684357,-0.222285,0.093358,0.543418,0.844792,-0.898626,0.656582,-0.244792,0.098626
53.950000,0.507846,0.817587,-0.890259,0.692154,-0.217587,0.090259,0.536306,0.838520,-0.897786,0.663694,-0.238520,0.097786
54.000000,0.500000,0.813397,-0.886603,0.700000,-0.213397,0.086603,0.529014,0.832658,-0.896356,0.670986,-0.232658,0.096356
54.050000,0.492154,0.809741,-0.882413,0.707846,-0.209741,0.082413,0.521514,0.827191,-0.894323,0.678486,-0.227191,0.094323
54.100000,0.484357,0.806642,-0.877715,0.715643,-0.206642,0.077715,0.513854,0.822157,-0.891698,0.686146,-0.222157,0.091698
54.150000,0.476655,0.804118,-0.872537,0.723345,-0.204118,0.072537,0.506157,0.817626,-0.888530,0.693843,-0.217626,0.088530
54.200000,0.469098,0.802185,-0.866913,0.730902,-0.202185,0.066913,0.498373,0.813583,-0.884790,0.701627,-0.213583,0.084790
54.250000,0.461732,0.800856,-0.860876,0.738268,-0.200856,0.060876,0.490663,0.810095,-0.880568,0.709337,-0.210095,0.080568
54.300000,0.454601,0.800137,-0.854464,0.745399,-0.200137,0.054464,0.482813,0.807095,-0.875718,0.717187,-0.207095,0.075718
54.350000,0.447750,0.800034,-0.847716,0.752250,-0.200034,0.047716,0.475105,0.804697,-0.870408,0.724895,-0.204697,0.070408
54.400000,0.441221,0.800548,-0.840674,0.758779,-0.200548,0.040674,0.467931,0.802978,-0.864953,0.732069,-0.202978,0.064953
54.450000,0.435055,0.801675,-0.833381,0.764945,-0.201675,0.033381,0.460684,0.801788,-0.858896,0.739316,-0.201788,0.058896
54.500000,0.429289,0.803407,-0.825882,0.770711,-0.203407,0.025882,0.453713,0.801201,-0.852512,0.746287,-0.201201,0.052512
54.550000,0.423959,0.805736,-0.818224,0.776041,-0.205736,0.018224,0.446998,0.801226,-0.845772,0.753002,-0.201226,0.045772
54.600000,0.419098,0.808645,-0.810453,0.780902,-0.208645,0.010453,0.440592,0.801865,-0.838726,0.759408,-0.201865,0.038726
54.650000,0.414736,0.812118,-0.802618,0.785264,-0.212118,0.002618,0.434573,0.803104,-0.831469,0.765427,-0.203104,0.031469
54.700000,0.410899,0.816133,-0.794766,0.789101,-0.216133,-0.005234,0.428860,0.804981,-0.823878,0.771140,-0.204981,0.023878
54.750000,0.407612,0.820665,-0.786947,0.792388,-0.220665,-0.013053,0.423778,0.807367,-0.816411,0.776222,-0.207367,0.016411
54.800000,0.404894,0.825686,-0.779209,0.795106,-0.225686,-0.020791,0.419067,0.810368,-0.808699,0.780933,-0.210368,0.008699
54.850000,0.402763,0.831165,-0.771598,0.797237,-0.231165,-0.028402,0.414858,0.813920,-0.800938,0.785142,-0.213920,0.000938
54.900000,0.401231,0.837068,-0.764163,0.798769,-0.237068,-0.035837,0.411116,0.818081,-0.793035,0.788884,-0.218081,-0.006965
54.950000,0.400308,0.843359,-0.756949,0.799692,-0.243359,-0.043051,0.407958,0.822730,-0.785229,0.792042,-0.222730,-0.014771
55.000000,0.400000,0.850000,-0.750000,0.800000,-0.250000,-0.050000,0.405487,0.827626,-0.777860,0.794513,-0.227626,-0.022140
55.050000,0.400308,0.856949,-0.743359,0.799692,-0.256949,-0.056641,0.403501,0.833147,-0.770355,0.796499,-0.233147,-0.029645
55.100000,0.401231,0.864163,-0.737068,0.798769,-0.264163,-0.062932,0.402113,0.839075,-0.763038,0.797887,-0.239075,-0.036962
55.150000,0.402763,0.871598,-0.731165,0.797237,-0.271598,-0.068835,0.401329,0.845375,-0.755953,0.798671,-0.245375,-0.044047
55.200000,0.404894,0.879209,-0.725686,0.795106,-0.279209,-0.074314,0.401153,0.852011,-0.749142,0.798847,-0.252011,-0.050858
55.250000,0.407612,0.886947,-0.720665,0.792388,-0.286947,-0.079335,0.401588,0.858942,-0.742646,0.798412,-0.258942,-0.057354
55.300000,0.410899,0.894766,-0.716133,0.789101,-0.294766,-0.083867,0.402629,0.866126,-0.736504,0.797371,-0.266126,-0.063496
55.350000,0.414736,0.902618,-0.712118,0.785264,-0.302618,-0.087882,0.404271,0.873518,-0.730754,0.795729,-0.273518,-0.069246
55.400000,0.419098,0.910453,-0.708645,0.780902,-0.310453,-0.091355,0.406497,0.881057,-0.725440,0.793503,-0.281057,-0.074560
55.450000,0.423959,0.918224,-0.705736,0.776041,-0.318224,-0.094264,0.409302,0.888722,-0.720580,0.790698,-0.288722,-0.079420
55.500000,0.429289,0.925882,-0.703407,0.770711,-0.325882,-0.096593,0.412741,0.896612,-0.716128,0.787259,-0.296612,-0.083872
55.550000,0.435055,0.933381,-0.701675,0.764945,-0.333381,-0.098325,0.416576,0.904230,-0.712346,0.783424,-0.304230,-0.087654
55.600000,0.441221,0.940674,-0.700548,0.758779,-0.340674,-0.099452,0.421001,0.911974,-0.709027,0.778999,-0.311974,-0.090973
55.650000,0.447750,0.947716,-0.700034,0.752250,-0.347716,-0.099966,0.425902,0.919628,-0.706273,0.774098,-0.319628,-0.093727
55.700000,0.454601,0.954464,-0.700137,0.745399,-0.354464,-0.099863,0.431271,0.927177,-0.704094,0.768729,-0.327177,-0.095906
55.750000,0.461732,0.960876,-0.700856,0.738268,-0.360876,-0.099144,0.437062,0.934555,-0.702507,0.762938,-0.334555,-0.097493
55.800000,0.469098,0.966913,-0.702185,0.730902,-0.366913,-0.097815,0.443355,0.941845,-0.701510,0.756645,-0.341845,-0.098490
55.850000,0.476655,0.972537,-0.704118,0.723345,-0.372537,-0.095882,0.450044,0.948905,-0.701139,0.749956,-0.348905,-0.098861
55.900000,0.484357,0.977715,-0.706642,0.715643,-0.377715,-0.093358,0.456560,0.955192,-0.701368,0.743440,-0.355192,-0.098632
55.950000,0.492154,0.982413,-0.709741,0.707846,-0.382413,-0.090259,0.463813,0.961580,-0.702233,0.736187,-0.361580,-0.097767
56.000000,0.500000,0.986603,-0.713397,0.700000,-0.386603,-0.086603,0.470991,0.967345,-0.703646,0.729009,-0.367345,-0.096354
56.050000,0.507846,0.990259,-0.717587,0.692154,-0.390259,-0.082413,0.478514,0.972826,-0.705688,0.721486,-0.372826,-0.094312
56.100000,0.515643,0.993358,-0.722285,0.684357,-0.393358,-0.077715,0.486414,0.978009,-0.708405,0.713586,-0.378009,-0.091595
56.150000,0.523345,0.995882,-0.727463,0.676655,-0.395882,-0.072537,0.493871,0.982388,-0.711483,0.706129,-0.382388,-0.088517
56.200000,0.530902,0.997815,-0.733087,0.669098,-0.397815,-0.066913,0.501771,0.986488,-0.715283,0.698229,-0.386488,-0.084717
56.250000,0.538268,0.999144,-0.739124,0.661732,-0.399144,-0.060876,0.509509,0.989975,-0.719535,0.690491,-0.389975,-0.080465
56.300000,0.545399,0.999863,-0.745536,0.654601,-0.399863,-0.054464,0.517069,0.992865,-0.724204,0.682931,-0.392865,-0.075796
56.350000,0.552250,0.999966,-0.752284,0.647750,-0.399966,-0.047716,0.524670,0.995242,-0.729429,0.675330,-0.395242,-0.070571
56.400000,0.558779,0.999452,-0.759326,0.641221,-0.399452,-0.040674,0.532113,0.997029,-0.735085,0.667887,-0.397029,-0.064915
56.450000,0.564945,0.998325,-0.766619,0.635055,-0.398325,-0.033381,0.539355,0.998216,-0.741139,0.660645,-0.398216,-0.058861
56.500000,0.570711,0.996593,-0.774118,0.629289,-0.396593,-0.025882,0.546352,0.998798,-0.747554,0.653648,-0.398798,-0.052446
56.550000,0.576041,0.994264,-0.781776,0.623959,-0.394264,-0.018224,0.553053,0.998771,-0.754281,0.646947,-0.398771,-0.045719
56.600000,0.580902,0.991355,-0.789547,0.619098,-0.391355,-0.010453,0.559429,0.998136,-0.761293,0.640571,-0.398136,-0.038707
56.650000,0.585264,0.987882,-0.797382,0.614736,-0.387882,-0.002618,0.565554,0.996863,-0.768691,0.634446,-0.396863,-0.031309
56.700000,0.589101,0.983867,-0.805234,0.610899,-0.383867,0.005234,0.571049,0.995061,-0.775988,0.628951,-0.395061,-0.024012
56.750000,0.592388,0.979335,-0.813053,0.607612,-0.379335,0.013053,0.576319,0.992580,-0.783739,0.623681,-0.392580,-0.016261
56.800000,0.595106,0.974314,-0.820791,0.604894,-0.374314,0.020791,0.580919,0.989650,-0.791270,0.619081,-0.389650,-0.008730
56.850000,0.597237,0.968835,-0.828402,0.602763,-0.368835,0.028402,0.585134,0.986090,-0.799043,0.614866,-0.386090,-0.000957
56.900000,0.598769,0.962932,-0.835837,0.601231,-0.362932,0.035837,0.588819,0.982004,-0.806815,0.611181,-0.382004,0.006815
56.950000,0.599692,0.956641,-0.843051,0.600308,-0.356641,0.043051,0.591950,0.977424,-0.814526,0.608050,-0.377424,0.014526
57.000000,0.600000,0.950000,-0.850000,0.600000,-0.350000,0.050000,0.594515,0.972364,-0.822151,0.605485,-0.372364,0.022151
57.050000,0.599692,0.943051,-0.856641,0.600308,-0.343051,0.056641,0.596499,0.966857,-0.829641,0.603501,-0.366857,0.029641
57.100000,0.598769,0.935837,-0.862932,0.601231,-0.335837,0.062932,0.597887,0.960938,-0.836948,0.602113,-0.360938,0.036948
57.150000,0.597237,0.928402,-0.868835,0.602763,-0.328402,0.068835,0.598680,0.954537,-0.844142,0.601320,-0.354537,0.044142
57.200000,0.595106,0.920791,-0.874314,0.604894,-0.320791,0.074314,0.598844,0.947884,-0.850959,0.601156,-0.347884,0.050959
57.250000,0.592388,0.913053,-0.879335,0.607612,-0.313053,0.079335,0.598417,0.941093,-0.857324,0.601583,-0.341093,0.057324
57.300000,0.589101,0.905234,-0.883867,0.610899,-0.305234,0.083867,0.597374,0.933895,-0.863478,0.602626,-0.333895,0.063478
57.350000,0.585264,0.897382,-0.887882,0.614736,-0.297382,0.087882,0.595735,0.926507,-0.869228,0.604265,-0.326507,0.069228
57.400000,0.580902,0.889547,-0.891355,0.619098,-0.289547,0.091355,0.593454,0.918804,-0.874649,0.606546,-0.318804,0.074649
57.450000,0.576041,0.881776,-0.894264,0.623959,-0.281776,0.094264,0.590710,0.911306,-0.879404,0.609290,-0.311306,0.079404
57.500000,0.570711,0.874118,-0.896593,0.629289,-0.274118,0.096593,0.587356,0.903585,-0.883771,0.612644,-0.303585,0.083771
57.550000,0.564945,0.866619,-0.898325,0.635055,-0.266619,0.098325,0.583435,0.895794,-0.887641,0.616565,-0.295794,0.087641
57.600000,0.558779,0.859326,-0.899452,0.641221,-0.259326,0.099452,0.579006,0.888040,-0.890965,0.620994,-0.288040,0.090965
57.650000,0.552250,0.852284,-0.899966,0.647750,-0.252284,0.099966,0.574105,0.880383,-0.893722,0.625895,-0.280383,0.093722
57.700000,0.545399,0.845536,-0.899863,0.654601,-0.245536,0.099863,0.568733,0.872829,-0.895903,0.631267,-0.272829,0.095903
57.750000,0.538268,0.839124,-0.899144,0.661732,-0.239124,0.099144,0.562756,0.865225,-0.897532,0.637244,-0.265225,0.097532
57.800000,0.530902,0.833087,-0.897815,0.669098,-0.233087,0.097815,0.556787,0.858310,-0.898477,0.643213,-0.258310,0.098477
57.850000,0.523345,0.827463,-0.895882,0.676655,-0.227463,0.095882,0.550249,0.851393,-0.898856,0.649751,-0.251393,0.098856
57.900000,0.515643,0.822285,-0.893358,0.684357,-0.222285,0.093358,0.543406,0.844782,-0.898625,0.656594,-0.244782,0.098625
57.950000,0.507846,0.817587,-0.890259,0.692154,-0.217587,0.090259,0.536343,0.838547,-0.897796,0.663657,-0.238547,0.097796
58.000000,0.500000,0.813397,-0.886603,0.700000,-0.213397,0.086603,0.529025,0.832666,-0.896358,0.670975,-0.232666,0.096358
58.050000,0.492154,0.809741,-0.882413,0.707846,-0.209741,0.082413,0.521508,0.827188,-0.894320,0.678492,-0.227188,0.094320
58.100000,0.484357,0.806642,-0.877715,0.715643,-0.206642,0.077715,0.513712,0.822069,-0.891642,0.686288,-0.222069,0.091642
58.150000,0.476655,0.804118,-0.872537,0.723345,-0.204118,0.072537,0.506126,0.817612,-0.888514,0.693874,-0.217612,0.088514
58.200000,0.469098,0.802185,-0.866913,0.730902,-0.202185,0.066913,0.498370,0.813581,-0.884790,0.701630,-0.213581,0.084790
58.250000,0.461732,0.800856,-0.860876,0.738268,-0.200856,0.060876,0.490607,0.810076,-0.880531,0.709393,-0.210076,0.080531
58.300000,0.454601,0.800137,-0.854464,0.745399,-0.200137,0.054464,0.482907,0.807128,-0.875779,0.717093,-0.207128,0.075779
58.350000,0.447750,0.800034,-0.847716,0.752250,-0.200034,0.047716,0.475341,0.804759,-0.870582,0.724659,-0.204759,0.070582
58.400000,0.441221,0.800548,-0.840674,0.758779,-0.200548,0.040674,0.467906,0.802973,-0.864933,0.732094,-0.202973,0.064933
58.450000,0.435055,0.801675,-0.833381,0.764945,-0.201675,0.033381,0.460657,0.801785,-0.858872,0.739343,-0.201785,0.058872
58.500000,0.429289,0.803407,-0.825882,0.770711,-0.203407,0.025882,0.453668,0.801202,-0.852466,0.746332,-0.201202,0.052466
58.550000,0.423959,0.805736,-0.818224,0.776041,-0.205736,0.018224,0.446950,0.801230,-0.845720,0.753050,-0.201230,0.045720
58.600000,0.419098,0.808645,-0.810453,0.780902,-0.208645,0.010453,0.440563,0.801868,-0.838696,0.759437,-0.201868,0.038696
58.650000,0.414736,0.812118,-0.802618,0.785264,-0.212118,0.002618,0.434563,0.803103,-0.831460,0.765437,-0.203103,0.031460
58.700000,0.410899,0.816133,-0.794766,0.789101,-0.216133,-0.005234,0.428943,0.804946,-0.823997,0.771057,-0.204946,0.023997
58.750000,0.407612,0.820665,-0.786947,0.792388,-0.220665,-0.013053,0.423773,0.807367,-0.816406,0.776227,-0.207367,0.016406
58.800000,0.404894,0.825686,-0.779209,0.795106,-0.225686,-0.020791,0.419070,0.810362,-0.808708,0.780930,-0.210362,0.008708
58.850000,0.402763,0.831165,-0.771598,0.797237,-0.231165,-0.028402,0.414871,0.813902,-0.800969,0.785129,-0.213902,0.000969
